"","author.ID","paper.ID","coauthor.names","paper.title","journal.title","author.names"
"904","9","14","","On a Nonconstructive Type Theory and Program Derivation ","The Proceedings of Conference Logic and its Applications","J Smith"
"905","9","15","","An Interpretation of Kleene's Slash in Type Theory in Logical Environments,","G Huet and G Plotkin eds University Press","J Smith"
"906","9","16","","An interpretation of Martin-L�f's type theory in a type-free theory of propositions ","Journal of Symbolic Logic","J Smith"
"907","9","17","T Coquand","An Application of Constructive Completeness "," the proceedings of Types for proofs and programs Torino To be published LNCS","J Smith"
"908","9","18","K Petersson","Program Derivation in Type Theory: A Partitioning Problem} ","Computer Languages","J Smith"
"909","9","19","","Propositional Functions and Families of Types ","Notre Dame Journal of Formal Logic","J Smith"
"910","9","20","B Nordstr�m","Propositions, Types and Specifications in Martin-L�f's Type Theory ","BIT","J Smith"
"911","9","21","T Tammet","Optimized Encodings of Fragments of Type Theory in First Order Logic "," the proceedings of Types for proofs and programs Torino To be published LNCS","J Smith"
"912","9","22","","The Identification of Propositions and Types in Martin-L�f's Type Theory","Foundations of Computation Theory volume of Lecture Notes Computer Science pages Springer Verlag","J Smith"
"913","9","23","","The Independence of Peano's Fourth Axiom from Martin-L�f's Type Theory without Universes ","Journal of Symbolic Logic","J Smith"
"914","9","24","A Salvesen","The Strength of the Subset Type in Martin-L�f's Type Theory ","Proceedings of LICS Logic Computer Science Edinburgh IEEE","J Smith"
"915","9","25","G Mints, E Tyugu","Type-theoretical semantics of some declarative languages ","D Bj rner editor Selected Works of Baltic Republics Computer Scientists Lecture Notes Computer Science Springer Verlag","J Smith"
"916","9","26","T Tammet","Optimized Encodings of Fragments of Type Theory in First Order Logic ","TYPES","J Smith"
"917","9","27","T Tammet","Optimized Encodings of Fragments of Type Theory in First-Order Logic ","Journal of Logic and Computation","J Smith"
"918","9","28","E Tyugu, G Mints","Type-theoretical Semantics of Some Declarative Languages ","Baltic Computer Science","J Smith"
"919","9","1","","Kleene's Slash and Existence of Values of Open Terms in Type Theory ","CSL Computer Science Logic","J Smith"
"920","9","2","","An Interpretation of Martin-Lof's Type Theory in a Type-Free Theory of Propositions ","J Symb Log","J Smith"
"921","9","3","","Propositional Functions and Families of Types ","Notre Dame Journal of Formal Logic","J Smith"
"922","9","4","","The Identification of Propositions and types in Martin-L&ouml;f's Type Theory: A Programming Example ","FCT Fundamentals of Computation Theory","J Smith"
"923","9","5","","The Independence of Peano's Fourth Axiom from Martin-Lof's Type Theory Without Universes ","J Symb Log","J Smith"
"924","9","6","T Coquand","An Application of Constructive Completeness ","TYPES","J Smith"
"925","9","7","B Nordstr&ouml, m m","Propositions and Specifications of Programs in Martin-L&ouml;fs Type Theory ","BIT","J Smith"
"926","9","8","B Nordstr&ouml, m m, B Bj&ouml, r Sydow, T Coquand","Type Theorie Programming ","Bulletin of the EATCS European Association for Theoretical Computer Science","J Smith"
"927","9","9","K Petersson","Program Derivation in Type Theory: A Partitioning Problem ","Comput Lang","J Smith"
